"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 24 10:08:32 GMT 2023","Sat Jun 24 10:08:49 GMT 2023","16809","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"passed","Sat Jun 24 10:11:00 GMT 2023","Sat Jun 24 10:11:06 GMT 2023","6079","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"passed","Sat Jun 24 10:11:35 GMT 2023","Sat Jun 24 10:11:42 GMT 2023","6720","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"passed","Sat Jun 24 10:10:51 GMT 2023","Sat Jun 24 10:10:56 GMT 2023","4071","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
"passed","Sat Jun 24 10:08:16 GMT 2023","Sat Jun 24 10:08:32 GMT 2023","16292","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"failed","Sat Jun 24 10:11:06 GMT 2023","Sat Jun 24 10:11:18 GMT 2023","11392","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
"failed","Sat Jun 24 10:05:28 GMT 2023","Sat Jun 24 10:05:47 GMT 2023","18384","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Español language",""
"passed","Sat Jun 24 10:09:57 GMT 2023","Sat Jun 24 10:10:22 GMT 2023","24760","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_08 | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of English language",""
"passed","Sat Jun 24 10:11:30 GMT 2023","Sat Jun 24 10:11:35 GMT 2023","5369","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"failed","Sat Jun 24 10:05:47 GMT 2023","Sat Jun 24 10:06:05 GMT 2023","18270","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Español language",""
"failed","Sat Jun 24 10:06:43 GMT 2023","Sat Jun 24 10:07:03 GMT 2023","19398","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of Español language",""
"failed","Sat Jun 24 10:07:03 GMT 2023","Sat Jun 24 10:07:23 GMT 2023","19902","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_08 | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of Español language",""
"failed","Sat Jun 24 10:08:49 GMT 2023","Sat Jun 24 10:09:12 GMT 2023","22382","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of English language",""
"passed","Sat Jun 24 10:11:18 GMT 2023","Sat Jun 24 10:11:24 GMT 2023","5839","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"failed","Sat Jun 24 10:07:23 GMT 2023","Sat Jun 24 10:07:43 GMT 2023","20109","","Education > Menu Item [Position Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of Español language",""
"passed","Sat Jun 24 10:09:12 GMT 2023","Sat Jun 24 10:09:33 GMT 2023","21407","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of English language",""
"passed","Sat Jun 24 10:07:43 GMT 2023","Sat Jun 24 10:07:59 GMT 2023","16455","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Sat Jun 24 10:06:23 GMT 2023","Sat Jun 24 10:06:43 GMT 2023","19838","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of Español language",""
"passed","Sat Jun 24 10:10:47 GMT 2023","Sat Jun 24 10:10:51 GMT 2023","4561","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"failed","Sat Jun 24 10:04:48 GMT 2023","Sat Jun 24 10:05:10 GMT 2023","22507","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Español language",""
"failed","Sat Jun 24 10:09:33 GMT 2023","Sat Jun 24 10:09:57 GMT 2023","23943","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of English language",""
"failed","Sat Jun 24 10:06:05 GMT 2023","Sat Jun 24 10:06:23 GMT 2023","18255","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of Español language",""
