"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Jul 06 20:20:22 GMT 2023","Thu Jul 06 20:20:22 GMT 2023","1","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_UnReg | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of Deutsch language",""
"failed","Thu Jul 06 20:01:36 GMT 2023","Thu Jul 06 20:02:06 GMT 2023","29742","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_UnReg | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of English language",""
"passed","Thu Jul 06 20:21:22 GMT 2023","Thu Jul 06 20:21:31 GMT 2023","8611","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"failed","Thu Jul 06 20:14:34 GMT 2023","Thu Jul 06 20:16:06 GMT 2023","92509","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_Auth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Deutsch language",""
"passed","Thu Jul 06 20:20:34 GMT 2023","Thu Jul 06 20:20:39 GMT 2023","5223","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
"failed","Thu Jul 06 20:04:38 GMT 2023","Thu Jul 06 20:05:36 GMT 2023","57228","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_UnAuth | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of English language",""
"failed","Thu Jul 06 19:57:51 GMT 2023","Thu Jul 06 19:58:39 GMT 2023","48461","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnAuth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"failed","Thu Jul 06 20:08:09 GMT 2023","Thu Jul 06 20:09:11 GMT 2023","61786","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Deutsch language",""
"passed","Thu Jul 06 19:53:40 GMT 2023","Thu Jul 06 19:54:05 GMT 2023","25680","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Thu Jul 06 19:58:40 GMT 2023","Thu Jul 06 19:59:28 GMT 2023","48277","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_Auth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
