"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jun 24 18:47:28 GMT 2023","Sat Jun 24 18:47:48 GMT 2023","20726","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Español language",""
"failed","Sat Jun 24 18:49:35 GMT 2023","Sat Jun 24 18:49:58 GMT 2023","23204","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_08 | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of Español language",""
"failed","Sat Jun 24 18:55:22 GMT 2023","Sat Jun 24 18:55:34 GMT 2023","11990","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
"failed","Sat Jun 24 18:46:59 GMT 2023","Sat Jun 24 18:47:28 GMT 2023","28473","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Español language",""
"failed","Sat Jun 24 18:49:58 GMT 2023","Sat Jun 24 18:50:35 GMT 2023","37282","","Education > Menu Item [Position Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of Español language",""
"failed","Sat Jun 24 18:49:13 GMT 2023","Sat Jun 24 18:49:35 GMT 2023","21728","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of Español language",""
"passed","Sat Jun 24 18:55:55 GMT 2023","Sat Jun 24 18:56:03 GMT 2023","8464","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"passed","Sat Jun 24 18:54:58 GMT 2023","Sat Jun 24 18:55:04 GMT 2023","6020","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"passed","Sat Jun 24 18:55:34 GMT 2023","Sat Jun 24 18:55:41 GMT 2023","7466","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"passed","Sat Jun 24 18:51:28 GMT 2023","Sat Jun 24 18:51:52 GMT 2023","23356","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"passed","Sat Jun 24 18:53:55 GMT 2023","Sat Jun 24 18:54:25 GMT 2023","30366","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_08 | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of English language",""
"passed","Sat Jun 24 18:55:48 GMT 2023","Sat Jun 24 18:55:55 GMT 2023","6922","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"passed","Sat Jun 24 18:51:07 GMT 2023","Sat Jun 24 18:51:28 GMT 2023","20995","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
