"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 30 16:33:31 GMT 2023","Fri Jun 30 16:33:38 GMT 2023","7000","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_03 | Education > Menu Item [Swing Trading] > Test button [Start Trading] in Main banner",""
"passed","Fri Jun 30 16:29:31 GMT 2023","Fri Jun 30 16:30:23 GMT 2023","51882","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Español language",""
"passed","Fri Jun 30 16:28:27 GMT 2023","Fri Jun 30 16:29:10 GMT 2023","43169","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Fri Jun 30 16:27:09 GMT 2023","Fri Jun 30 16:27:32 GMT 2023","22946","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"passed","Fri Jun 30 16:25:27 GMT 2023","Fri Jun 30 16:25:48 GMT 2023","21236","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"passed","Fri Jun 30 16:33:51 GMT 2023","Fri Jun 30 16:34:01 GMT 2023","9672","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"passed","Fri Jun 30 16:26:34 GMT 2023","Fri Jun 30 16:27:09 GMT 2023","35453","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Fri Jun 30 16:31:04 GMT 2023","Fri Jun 30 16:31:25 GMT 2023","20659","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Español language",""
"failed","Fri Jun 30 16:31:25 GMT 2023","Fri Jun 30 16:32:24 GMT 2023","58963","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Español language",""
"failed","Fri Jun 30 16:27:33 GMT 2023","Fri Jun 30 16:28:27 GMT 2023","54451","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"passed","Fri Jun 30 16:32:24 GMT 2023","Fri Jun 30 16:33:15 GMT 2023","50784","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Español language",""
"failed","Fri Jun 30 16:29:11 GMT 2023","Fri Jun 30 16:29:31 GMT 2023","20668","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Español language",""
"passed","Fri Jun 30 16:33:18 GMT 2023","Fri Jun 30 16:33:25 GMT 2023","6381","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"passed","Fri Jun 30 16:34:16 GMT 2023","Fri Jun 30 16:34:25 GMT 2023","8466","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"passed","Fri Jun 30 16:33:44 GMT 2023","Fri Jun 30 16:33:51 GMT 2023","6594","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
"passed","Fri Jun 30 16:33:38 GMT 2023","Fri Jun 30 16:33:44 GMT 2023","6097","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"passed","Fri Jun 30 16:34:01 GMT 2023","Fri Jun 30 16:34:08 GMT 2023","7123","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_07 | Education > Menu Item [Swing Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today""",""
"passed","Fri Jun 30 16:33:25 GMT 2023","Fri Jun 30 16:33:31 GMT 2023","6287","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
"passed","Fri Jun 30 16:25:49 GMT 2023","Fri Jun 30 16:26:34 GMT 2023","45235","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"passed","Fri Jun 30 16:30:23 GMT 2023","Fri Jun 30 16:31:04 GMT 2023","40960","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Español language",""
"passed","Fri Jun 30 16:34:08 GMT 2023","Fri Jun 30 16:34:16 GMT 2023","8361","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
