"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" ไทย language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","1","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Slovenčina language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","1","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner ไทย language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","1","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Latviešu language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" 繁體中文 language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Nederlands language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Tiếng Việt language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" العَرَبِيَّة language",""
"failed","Tue Jun 20 20:19:24 GMT 2023","Tue Jun 20 20:19:44 GMT 2023","20263","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of ελληνικά language",""
"passed","Tue Jun 20 20:42:38 GMT 2023","Tue Jun 20 20:42:45 GMT 2023","6579","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" Latviešu language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Slovenščina language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Nederlands language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" ไทย language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Svenska language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Dansk language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Bahasa Indonesia language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Deutsch language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Slovenčina language",""
"skipped","Tue Jun 20 20:42:32 GMT 2023","Tue Jun 20 20:42:32 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Français language",""
