"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 21 19:48:17 GMT 2023","Wed Jun 21 19:48:27 GMT 2023","10152","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"failed","Wed Jun 21 19:46:57 GMT 2023","Wed Jun 21 19:48:05 GMT 2023","67501","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"passed","Wed Jun 21 19:46:15 GMT 2023","Wed Jun 21 19:46:23 GMT 2023","7816","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"failed","Wed Jun 21 19:45:09 GMT 2023","Wed Jun 21 19:45:30 GMT 2023","20334","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of Deutsch language",""
"failed","Wed Jun 21 19:44:12 GMT 2023","Wed Jun 21 19:44:31 GMT 2023","19364","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Deutsch language",""
"passed","Wed Jun 21 19:48:27 GMT 2023","Wed Jun 21 19:48:39 GMT 2023","11476","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"failed","Wed Jun 21 19:45:50 GMT 2023","Wed Jun 21 19:46:11 GMT 2023","20746","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_08 | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of Deutsch language",""
"passed","Wed Jun 21 19:46:37 GMT 2023","Wed Jun 21 19:46:44 GMT 2023","7245","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"failed","Wed Jun 21 19:46:44 GMT 2023","Wed Jun 21 19:46:57 GMT 2023","12878","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
"passed","Wed Jun 21 19:48:05 GMT 2023","Wed Jun 21 19:48:17 GMT 2023","12046","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_07 | Education > Menu Item [Swing Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today""",""
"failed","Wed Jun 21 19:43:53 GMT 2023","Wed Jun 21 19:44:12 GMT 2023","18664","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Deutsch language",""
"passed","Wed Jun 21 19:46:29 GMT 2023","Wed Jun 21 19:46:37 GMT 2023","7505","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_03 | Education > Menu Item [Swing Trading] > Test button [Start Trading] in Main banner",""
"failed","Wed Jun 21 19:45:30 GMT 2023","Wed Jun 21 19:45:50 GMT 2023","20514","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of Deutsch language",""
"failed","Wed Jun 21 19:43:28 GMT 2023","Wed Jun 21 19:43:53 GMT 2023","25089","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Deutsch language",""
"failed","Wed Jun 21 19:44:50 GMT 2023","Wed Jun 21 19:45:09 GMT 2023","19214","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of Deutsch language",""
"failed","Wed Jun 21 19:44:31 GMT 2023","Wed Jun 21 19:44:50 GMT 2023","18778","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Deutsch language",""
"passed","Wed Jun 21 19:46:23 GMT 2023","Wed Jun 21 19:46:29 GMT 2023","6712","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
