"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 16 18:50:23 GMT 2023","Fri Jun 16 18:50:28 GMT 2023","5090","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"passed","Fri Jun 16 18:51:10 GMT 2023","Fri Jun 16 18:51:16 GMT 2023","6362","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"failed","Fri Jun 16 18:50:44 GMT 2023","Fri Jun 16 18:50:56 GMT 2023","11942","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
"passed","Fri Jun 16 18:49:43 GMT 2023","Fri Jun 16 18:49:53 GMT 2023","10630","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner",""
"passed","Fri Jun 16 18:50:28 GMT 2023","Fri Jun 16 18:50:33 GMT 2023","5322","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
"passed","Fri Jun 16 18:50:38 GMT 2023","Fri Jun 16 18:50:44 GMT 2023","5883","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"passed","Fri Jun 16 18:49:32 GMT 2023","Fri Jun 16 18:49:43 GMT 2023","10330","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header",""
"passed","Fri Jun 16 18:51:16 GMT 2023","Fri Jun 16 18:51:23 GMT 2023","6307","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"passed","Fri Jun 16 18:49:53 GMT 2023","Fri Jun 16 18:50:04 GMT 2023","10494","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner",""
"passed","Fri Jun 16 18:50:56 GMT 2023","Fri Jun 16 18:51:04 GMT 2023","8022","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"failed","Fri Jun 16 18:50:04 GMT 2023","Fri Jun 16 18:50:20 GMT 2023","16485","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded""",""
"passed","Fri Jun 16 18:49:19 GMT 2023","Fri Jun 16 18:49:32 GMT 2023","13180","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header",""
"passed","Fri Jun 16 18:50:33 GMT 2023","Fri Jun 16 18:50:38 GMT 2023","4734","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_03 | Education > Menu Item [Swing Trading] > Test button [Start Trading] in Main banner",""
"passed","Fri Jun 16 18:51:04 GMT 2023","Fri Jun 16 18:51:10 GMT 2023","5950","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_07 | Education > Menu Item [Swing Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today""",""
