"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jul 02 20:24:22 GMT 2023","Sun Jul 02 20:25:10 GMT 2023","48091","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Polski language",""
"failed","Sun Jul 02 20:25:10 GMT 2023","Sun Jul 02 20:25:59 GMT 2023","49015","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Polski language",""
"failed","Sun Jul 02 20:23:57 GMT 2023","Sun Jul 02 20:24:22 GMT 2023","24827","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Polski language",""
"passed","Sun Jul 02 20:16:53 GMT 2023","Sun Jul 02 20:17:40 GMT 2023","46888","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"passed","Sun Jul 02 20:33:08 GMT 2023","Sun Jul 02 20:33:14 GMT 2023","6018","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"failed","Sun Jul 02 20:25:59 GMT 2023","Sun Jul 02 20:26:25 GMT 2023","25668","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Polski language",""
"passed","Sun Jul 02 20:20:14 GMT 2023","Sun Jul 02 20:20:33 GMT 2023","18345","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnReg | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"passed","Sun Jul 02 20:33:59 GMT 2023","Sun Jul 02 20:34:06 GMT 2023","7107","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"failed","Sun Jul 02 20:32:07 GMT 2023","Sun Jul 02 20:33:04 GMT 2023","57171","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_Auth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Polski language",""
"failed","Sun Jul 02 20:29:45 GMT 2023","Sun Jul 02 20:30:39 GMT 2023","54576","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_Auth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Polski language",""
"passed","Sun Jul 02 20:33:27 GMT 2023","Sun Jul 02 20:33:32 GMT 2023","5429","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"failed","Sun Jul 02 20:30:39 GMT 2023","Sun Jul 02 20:31:09 GMT 2023","30024","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnReg | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Polski language",""
"failed","Sun Jul 02 20:18:47 GMT 2023","Sun Jul 02 20:19:31 GMT 2023","43822","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"passed","Sun Jul 02 20:33:32 GMT 2023","Sun Jul 02 20:33:38 GMT 2023","5615","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
"passed","Sun Jul 02 20:22:01 GMT 2023","Sun Jul 02 20:22:20 GMT 2023","19595","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnReg | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"failed","Sun Jul 02 20:18:21 GMT 2023","Sun Jul 02 20:18:47 GMT 2023","25846","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"failed","Sun Jul 02 20:19:31 GMT 2023","Sun Jul 02 20:20:14 GMT 2023","43136","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"passed","Sun Jul 02 20:16:31 GMT 2023","Sun Jul 02 20:16:53 GMT 2023","21747","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"passed","Sun Jul 02 20:33:38 GMT 2023","Sun Jul 02 20:33:46 GMT 2023","8311","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
