"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jun 24 10:07:09 GMT 2023","Sat Jun 24 10:07:29 GMT 2023","19762","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of Español language",""
"passed","Sat Jun 24 10:12:36 GMT 2023","Sat Jun 24 10:12:42 GMT 2023","5649","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"passed","Sat Jun 24 10:12:03 GMT 2023","Sat Jun 24 10:12:08 GMT 2023","4960","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_03 | Education > Menu Item [Swing Trading] > Test button [Start Trading] in Main banner",""
"passed","Sat Jun 24 10:11:26 GMT 2023","Sat Jun 24 10:11:50 GMT 2023","23747","","Education > Menu Item [Position Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of English language",""
"failed","Sat Jun 24 10:06:31 GMT 2023","Sat Jun 24 10:06:50 GMT 2023","18836","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Español language",""
"passed","Sat Jun 24 10:08:51 GMT 2023","Sat Jun 24 10:09:10 GMT 2023","18366","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"passed","Sat Jun 24 10:11:58 GMT 2023","Sat Jun 24 10:12:03 GMT 2023","4503","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
"failed","Sat Jun 24 10:06:13 GMT 2023","Sat Jun 24 10:06:31 GMT 2023","18200","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Español language",""
"failed","Sat Jun 24 10:12:42 GMT 2023","Sat Jun 24 10:12:52 GMT 2023","10520","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"passed","Sat Jun 24 10:10:09 GMT 2023","Sat Jun 24 10:10:33 GMT 2023","23760","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of English language",""
"passed","Sat Jun 24 10:08:32 GMT 2023","Sat Jun 24 10:08:51 GMT 2023","18709","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Sat Jun 24 10:05:55 GMT 2023","Sat Jun 24 10:06:13 GMT 2023","18670","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Español language",""
"passed","Sat Jun 24 10:09:10 GMT 2023","Sat Jun 24 10:09:28 GMT 2023","18659","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"failed","Sat Jun 24 10:10:33 GMT 2023","Sat Jun 24 10:10:59 GMT 2023","26052","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of English language",""
"passed","Sat Jun 24 10:09:28 GMT 2023","Sat Jun 24 10:09:47 GMT 2023","18234","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"failed","Sat Jun 24 10:07:49 GMT 2023","Sat Jun 24 10:08:11 GMT 2023","21274","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_08 | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of Español language",""
"failed","Sat Jun 24 10:07:29 GMT 2023","Sat Jun 24 10:07:49 GMT 2023","19969","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of Español language",""
