"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jul 02 19:54:59 GMT 2023","Sun Jul 02 19:55:42 GMT 2023","42752","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnAuth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"failed","Sun Jul 02 19:53:20 GMT 2023","Sun Jul 02 19:54:01 GMT 2023","41000","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"failed","Sun Jul 02 19:56:44 GMT 2023","Sun Jul 02 19:57:28 GMT 2023","43998","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnAuth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"failed","Sun Jul 02 20:01:19 GMT 2023","Sun Jul 02 20:02:08 GMT 2023","49070","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Polski language",""
"failed","Sun Jul 02 20:02:35 GMT 2023","Sun Jul 02 20:03:27 GMT 2023","52032","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnAuth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Polski language",""
"failed","Sun Jul 02 19:54:01 GMT 2023","Sun Jul 02 19:54:42 GMT 2023","41392","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Sun Jul 02 19:59:20 GMT 2023","Sun Jul 02 20:00:07 GMT 2023","46678","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Polski language",""
"failed","Sun Jul 02 20:04:47 GMT 2023","Sun Jul 02 20:05:42 GMT 2023","55027","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnAuth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Polski language",""
"passed","Sun Jul 02 19:51:26 GMT 2023","Sun Jul 02 19:51:43 GMT 2023","17013","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"passed","Sun Jul 02 19:56:24 GMT 2023","Sun Jul 02 19:56:44 GMT 2023","19282","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnReg | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
