"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jul 02 19:51:04 GMT 2023","Sun Jul 02 19:51:45 GMT 2023","41365","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"passed","Sun Jul 02 19:52:27 GMT 2023","Sun Jul 02 19:52:43 GMT 2023","15942","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnReg | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"passed","Sun Jul 02 19:49:08 GMT 2023","Sun Jul 02 19:49:27 GMT 2023","19291","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Sun Jul 02 20:01:50 GMT 2023","Sun Jul 02 20:02:16 GMT 2023","26002","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnReg | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Polski language",""
"failed","Sun Jul 02 20:00:09 GMT 2023","Sun Jul 02 20:00:59 GMT 2023","49935","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnAuth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Polski language",""
"passed","Sun Jul 02 20:04:42 GMT 2023","Sun Jul 02 20:04:48 GMT 2023","5924","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"failed","Sun Jul 02 19:54:26 GMT 2023","Sun Jul 02 19:55:09 GMT 2023","42738","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnAuth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"passed","Sun Jul 02 19:54:09 GMT 2023","Sun Jul 02 19:54:26 GMT 2023","17594","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnReg | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"failed","Sun Jul 02 20:03:08 GMT 2023","Sun Jul 02 20:04:00 GMT 2023","51985","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_Auth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Polski language",""
"passed","Sun Jul 02 20:04:24 GMT 2023","Sun Jul 02 20:04:29 GMT 2023","4755","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
"failed","Sun Jul 02 19:56:14 GMT 2023","Sun Jul 02 19:57:00 GMT 2023","45966","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Polski language",""
"passed","Sun Jul 02 20:04:18 GMT 2023","Sun Jul 02 20:04:24 GMT 2023","5578","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"failed","Sun Jul 02 19:53:26 GMT 2023","Sun Jul 02 19:54:08 GMT 2023","42901","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_Auth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"failed","Sun Jul 02 19:55:53 GMT 2023","Sun Jul 02 19:56:14 GMT 2023","20779","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Polski language",""
"passed","Sun Jul 02 20:04:03 GMT 2023","Sun Jul 02 20:04:08 GMT 2023","5459","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"failed","Sun Jul 02 19:58:57 GMT 2023","Sun Jul 02 19:59:44 GMT 2023","47534","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Polski language",""
"failed","Sun Jul 02 19:52:43 GMT 2023","Sun Jul 02 19:53:26 GMT 2023","42293","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnAuth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"failed","Sun Jul 02 19:57:00 GMT 2023","Sun Jul 02 19:57:46 GMT 2023","46119","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Polski language",""
"failed","Sun Jul 02 20:02:16 GMT 2023","Sun Jul 02 20:03:08 GMT 2023","52185","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnAuth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Polski language",""
"passed","Sun Jul 02 20:04:13 GMT 2023","Sun Jul 02 20:04:18 GMT 2023","4629","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_03 | Education > Menu Item [Swing Trading] > Test button [Start Trading] in Main banner",""
"passed","Sun Jul 02 20:04:48 GMT 2023","Sun Jul 02 20:04:54 GMT 2023","6308","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"failed","Sun Jul 02 19:55:09 GMT 2023","Sun Jul 02 19:55:53 GMT 2023","43998","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_Auth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"failed","Sun Jul 02 19:49:27 GMT 2023","Sun Jul 02 19:50:08 GMT 2023","41273","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Sun Jul 02 19:50:08 GMT 2023","Sun Jul 02 19:50:49 GMT 2023","41042","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Sun Jul 02 19:59:44 GMT 2023","Sun Jul 02 20:00:09 GMT 2023","24735","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnReg | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Polski language",""
"passed","Sun Jul 02 20:04:08 GMT 2023","Sun Jul 02 20:04:13 GMT 2023","5019","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
"failed","Sun Jul 02 19:51:45 GMT 2023","Sun Jul 02 19:52:27 GMT 2023","41726","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Sun Jul 02 19:57:46 GMT 2023","Sun Jul 02 19:58:09 GMT 2023","22429","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Polski language",""
"passed","Sun Jul 02 20:04:29 GMT 2023","Sun Jul 02 20:04:36 GMT 2023","7199","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"failed","Sun Jul 02 20:00:59 GMT 2023","Sun Jul 02 20:01:50 GMT 2023","50474","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_Auth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Polski language",""
"passed","Sun Jul 02 19:50:49 GMT 2023","Sun Jul 02 19:51:04 GMT 2023","14669","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"passed","Sun Jul 02 20:04:36 GMT 2023","Sun Jul 02 20:04:42 GMT 2023","5844","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_07 | Education > Menu Item [Swing Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today""",""
"failed","Sun Jul 02 19:58:09 GMT 2023","Sun Jul 02 19:58:57 GMT 2023","48041","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Polski language",""
