"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 17 14:27:35 GMT 2023","Sat Jun 17 14:27:40 GMT 2023","4900","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"passed","Sat Jun 17 14:28:20 GMT 2023","Sat Jun 17 14:28:26 GMT 2023","5963","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"passed","Sat Jun 17 14:27:50 GMT 2023","Sat Jun 17 14:27:56 GMT 2023","5832","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"failed","Sat Jun 17 14:27:56 GMT 2023","Sat Jun 17 14:28:07 GMT 2023","11285","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
"passed","Sat Jun 17 14:27:12 GMT 2023","Sat Jun 17 14:27:33 GMT 2023","20918","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"passed","Sat Jun 17 14:28:26 GMT 2023","Sat Jun 17 14:28:32 GMT 2023","6191","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"passed","Sat Jun 17 14:28:07 GMT 2023","Sat Jun 17 14:28:14 GMT 2023","6767","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"passed","Sat Jun 17 14:27:40 GMT 2023","Sat Jun 17 14:27:44 GMT 2023","4468","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
"passed","Sat Jun 17 14:28:14 GMT 2023","Sat Jun 17 14:28:20 GMT 2023","5597","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_07 | Education > Menu Item [Swing Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today""",""
"passed","Sat Jun 17 14:27:44 GMT 2023","Sat Jun 17 14:27:50 GMT 2023","5959","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_03 | Education > Menu Item [Swing Trading] > Test button [Start Trading] in Main banner",""
