"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jul 12 13:44:47 GMT 2023","Wed Jul 12 13:45:20 GMT 2023","32816","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of العَرَبِيَّة language",""
"failed","Wed Jul 12 13:26:22 GMT 2023","Wed Jul 12 13:27:06 GMT 2023","44399","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Wed Jul 12 13:38:09 GMT 2023","Wed Jul 12 13:39:05 GMT 2023","56016","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_07_UnAuth | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of English language",""
"failed","Wed Jul 12 13:35:51 GMT 2023","Wed Jul 12 13:36:42 GMT 2023","51637","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_UnAuth | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of English language",""
"passed","Wed Jul 12 13:42:27 GMT 2023","Wed Jul 12 13:43:49 GMT 2023","81075","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.05_09_UnAuth | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of English language",""
"failed","Wed Jul 12 13:55:30 GMT 2023","Wed Jul 12 13:56:42 GMT 2023","72409","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_Auth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of العَرَبِيَّة language",""
"failed","Wed Jul 12 13:47:55 GMT 2023","Wed Jul 12 13:49:16 GMT 2023","81410","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of العَرَبِيَّة language",""
"broken","Wed Jul 12 14:11:07 GMT 2023","Wed Jul 12 14:11:24 GMT 2023","17084","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_08_Auth | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of العَرَبِيَّة language",""
"passed","Wed Jul 12 13:27:50 GMT 2023","Wed Jul 12 13:28:07 GMT 2023","16563","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"failed","Wed Jul 12 13:28:07 GMT 2023","Wed Jul 12 13:28:49 GMT 2023","42655","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"failed","Wed Jul 12 13:46:21 GMT 2023","Wed Jul 12 13:47:21 GMT 2023","59457","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of العَرَبِيَّة language",""
"passed","Wed Jul 12 13:31:22 GMT 2023","Wed Jul 12 13:31:42 GMT 2023","20070","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnReg | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"failed","Wed Jul 12 14:05:44 GMT 2023","Wed Jul 12 14:07:41 GMT 2023","116243","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_07_UnAuth | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of العَرَبِيَّة language",""
"skipped","Wed Jul 12 14:11:24 GMT 2023","Wed Jul 12 14:11:24 GMT 2023","1","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.05_09_UnReg | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of العَرَبِيَّة language",""
"failed","Wed Jul 12 13:33:16 GMT 2023","Wed Jul 12 13:33:43 GMT 2023","26813","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_UnReg | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of English language",""
"failed","Wed Jul 12 13:30:36 GMT 2023","Wed Jul 12 13:31:22 GMT 2023","45431","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_Auth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"failed","Wed Jul 12 13:43:49 GMT 2023","Wed Jul 12 13:44:47 GMT 2023","58039","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.05_09_Auth | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of English language",""
"failed","Wed Jul 12 13:56:42 GMT 2023","Wed Jul 12 13:57:30 GMT 2023","47777","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_UnReg | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of العَرَبِيَّة language",""
"failed","Wed Jul 12 13:53:16 GMT 2023","Wed Jul 12 13:53:56 GMT 2023","39529","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnReg | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of العَرَبِيَّة language",""
"failed","Wed Jul 12 13:50:23 GMT 2023","Wed Jul 12 13:51:02 GMT 2023","38846","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnReg | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of العَرَبِيَّة language",""
"failed","Wed Jul 12 13:53:56 GMT 2023","Wed Jul 12 13:55:30 GMT 2023","93761","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnAuth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of العَرَبِيَّة language",""
"failed","Wed Jul 12 13:49:16 GMT 2023","Wed Jul 12 13:50:23 GMT 2023","66915","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of العَرَبِيَّة language",""
"failed","Wed Jul 12 13:57:30 GMT 2023","Wed Jul 12 13:59:09 GMT 2023","98494","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_UnAuth | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of العَرَبِيَّة language",""
