"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 30 16:36:13 GMT 2023","Fri Jun 30 16:36:53 GMT 2023","39673","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"passed","Fri Jun 30 16:38:35 GMT 2023","Fri Jun 30 16:39:11 GMT 2023","36123","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"passed","Fri Jun 30 16:39:28 GMT 2023","Fri Jun 30 16:40:10 GMT 2023","41844","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Español language",""
"passed","Fri Jun 30 16:42:43 GMT 2023","Fri Jun 30 16:42:47 GMT 2023","4568","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
"passed","Fri Jun 30 16:43:03 GMT 2023","Fri Jun 30 16:43:11 GMT 2023","7534","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"passed","Fri Jun 30 16:35:57 GMT 2023","Fri Jun 30 16:36:13 GMT 2023","16203","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"passed","Fri Jun 30 16:43:11 GMT 2023","Fri Jun 30 16:43:16 GMT 2023","5335","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_07 | Education > Menu Item [Swing Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today""",""
"failed","Fri Jun 30 16:40:47 GMT 2023","Fri Jun 30 16:41:04 GMT 2023","17059","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Español language",""
"passed","Fri Jun 30 16:42:38 GMT 2023","Fri Jun 30 16:42:43 GMT 2023","5170","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"passed","Fri Jun 30 16:43:16 GMT 2023","Fri Jun 30 16:43:22 GMT 2023","5759","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"passed","Fri Jun 30 16:42:58 GMT 2023","Fri Jun 30 16:43:03 GMT 2023","4883","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
"passed","Fri Jun 30 16:36:53 GMT 2023","Fri Jun 30 16:37:26 GMT 2023","33173","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Fri Jun 30 16:39:11 GMT 2023","Fri Jun 30 16:39:28 GMT 2023","16601","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Español language",""
"passed","Fri Jun 30 16:41:56 GMT 2023","Fri Jun 30 16:42:35 GMT 2023","39107","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Español language",""
"passed","Fri Jun 30 16:42:52 GMT 2023","Fri Jun 30 16:42:58 GMT 2023","5939","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"passed","Fri Jun 30 16:42:47 GMT 2023","Fri Jun 30 16:42:52 GMT 2023","4597","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_03 | Education > Menu Item [Swing Trading] > Test button [Start Trading] in Main banner",""
"passed","Fri Jun 30 16:40:10 GMT 2023","Fri Jun 30 16:40:47 GMT 2023","36981","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Español language",""
"failed","Fri Jun 30 16:41:04 GMT 2023","Fri Jun 30 16:41:56 GMT 2023","51476","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Español language",""
"failed","Fri Jun 30 16:37:26 GMT 2023","Fri Jun 30 16:37:47 GMT 2023","20933","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"passed","Fri Jun 30 16:43:22 GMT 2023","Fri Jun 30 16:43:28 GMT 2023","5950","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"failed","Fri Jun 30 16:37:47 GMT 2023","Fri Jun 30 16:38:35 GMT 2023","48051","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
