"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jul 06 19:27:49 GMT 2023","Thu Jul 06 19:28:35 GMT 2023","46564","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_Auth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"broken","Thu Jul 06 19:50:10 GMT 2023","Thu Jul 06 19:50:27 GMT 2023","16446","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_Auth | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of Deutsch language",""
"skipped","Thu Jul 06 19:50:27 GMT 2023","Thu Jul 06 19:50:27 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_UnReg | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of Deutsch language",""
"failed","Thu Jul 06 19:48:23 GMT 2023","Thu Jul 06 19:50:10 GMT 2023","106850","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_UnAuth | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of Deutsch language",""
"passed","Thu Jul 06 19:28:36 GMT 2023","Thu Jul 06 19:28:58 GMT 2023","22221","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnReg | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"passed","Thu Jul 06 19:24:48 GMT 2023","Thu Jul 06 19:25:07 GMT 2023","18272","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"passed","Thu Jul 06 19:51:34 GMT 2023","Thu Jul 06 19:51:42 GMT 2023","8665","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"failed","Thu Jul 06 19:31:57 GMT 2023","Thu Jul 06 19:32:51 GMT 2023","53656","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_Auth | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of English language",""
"passed","Thu Jul 06 19:50:50 GMT 2023","Thu Jul 06 19:50:57 GMT 2023","7382","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"failed","Thu Jul 06 19:35:51 GMT 2023","Thu Jul 06 19:36:51 GMT 2023","60221","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Deutsch language",""
"skipped","Thu Jul 06 19:50:27 GMT 2023","Thu Jul 06 19:50:27 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_Auth | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of Deutsch language",""
"failed","Thu Jul 06 19:38:24 GMT 2023","Thu Jul 06 19:39:29 GMT 2023","64633","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Deutsch language",""
"failed","Thu Jul 06 19:28:58 GMT 2023","Thu Jul 06 19:29:47 GMT 2023","49065","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnAuth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"passed","Thu Jul 06 19:51:17 GMT 2023","Thu Jul 06 19:51:26 GMT 2023","8119","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_07 | Education > Menu Item [Swing Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today""",""
