"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jul 05 20:33:41 GMT 2023","Wed Jul 05 20:34:24 GMT 2023","43278","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnAuth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Deutsch language",""
"passed","Wed Jul 05 20:34:49 GMT 2023","Wed Jul 05 20:34:55 GMT 2023","5792","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnReg | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_Auth | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of Deutsch language",""
"failed","Wed Jul 05 20:32:39 GMT 2023","Wed Jul 05 20:33:23 GMT 2023","43754","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnReg | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Deutsch language",""
"failed","Wed Jul 05 20:31:55 GMT 2023","Wed Jul 05 20:32:39 GMT 2023","44624","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Deutsch language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","1","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_Auth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"passed","Wed Jul 05 20:31:33 GMT 2023","Wed Jul 05 20:31:55 GMT 2023","21421","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_UnReg | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of Deutsch language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_UnAuth | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of English language",""
"passed","Wed Jul 05 20:34:55 GMT 2023","Wed Jul 05 20:35:00 GMT 2023","5419","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_03 | Education > Menu Item [Swing Trading] > Test button [Start Trading] in Main banner",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Deutsch language",""
"passed","Wed Jul 05 20:35:18 GMT 2023","Wed Jul 05 20:35:28 GMT 2023","9659","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"passed","Wed Jul 05 20:35:43 GMT 2023","Wed Jul 05 20:35:52 GMT 2023","8664","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Deutsch language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Deutsch language",""
"passed","Wed Jul 05 20:35:28 GMT 2023","Wed Jul 05 20:35:35 GMT 2023","7254","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_07 | Education > Menu Item [Swing Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today""",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_UnReg | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of Deutsch language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Deutsch language",""
"passed","Wed Jul 05 20:34:43 GMT 2023","Wed Jul 05 20:34:49 GMT 2023","6132","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"passed","Wed Jul 05 20:35:00 GMT 2023","Wed Jul 05 20:35:06 GMT 2023","5986","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnAuth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnReg | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Deutsch language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","2","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnAuth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Deutsch language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnAuth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","1","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_Auth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Deutsch language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_Auth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Deutsch language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_UnReg | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of English language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","1","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnReg | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_UnAuth | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of English language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_UnReg | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of English language",""
"passed","Wed Jul 05 20:35:35 GMT 2023","Wed Jul 05 20:35:43 GMT 2023","7737","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","1","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Deutsch language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","1","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_Auth | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of English language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_Auth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"skipped","Wed Jul 05 20:34:39 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_UnAuth | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of Deutsch language",""
"passed","Wed Jul 05 20:33:23 GMT 2023","Wed Jul 05 20:33:41 GMT 2023","17527","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"broken","Wed Jul 05 20:34:24 GMT 2023","Wed Jul 05 20:34:39 GMT 2023","15392","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"failed","Wed Jul 05 20:35:06 GMT 2023","Wed Jul 05 20:35:18 GMT 2023","11849","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
