"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 07 19:54:09 GMT 2023","Wed Jun 07 19:54:18 GMT 2023","8478","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"skipped","Wed Jun 07 19:53:26 GMT 2023","Wed Jun 07 19:53:26 GMT 2023","1","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Sign up] in the header",""
"passed","Wed Jun 07 19:54:02 GMT 2023","Wed Jun 07 19:54:09 GMT 2023","6749","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
"passed","Wed Jun 07 19:53:55 GMT 2023","Wed Jun 07 19:54:02 GMT 2023","7413","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"passed","Wed Jun 07 19:53:28 GMT 2023","Wed Jun 07 19:53:41 GMT 2023","12833","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"passed","Wed Jun 07 19:54:31 GMT 2023","Wed Jun 07 19:54:41 GMT 2023","9261","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"passed","Wed Jun 07 19:53:48 GMT 2023","Wed Jun 07 19:53:55 GMT 2023","7097","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_03 | Education > Menu Item [Swing Trading] > Test button [Start Trading] in Main banner",""
"skipped","Wed Jun 07 19:53:26 GMT 2023","Wed Jun 07 19:53:26 GMT 2023","6","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header",""
"passed","Wed Jun 07 19:53:41 GMT 2023","Wed Jun 07 19:53:48 GMT 2023","6796","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
"passed","Wed Jun 07 19:54:25 GMT 2023","Wed Jun 07 19:54:31 GMT 2023","6899","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"passed","Wed Jun 07 19:54:18 GMT 2023","Wed Jun 07 19:54:24 GMT 2023","6896","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_07 | Education > Menu Item [Swing Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today""",""
