"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jul 12 14:51:08 GMT 2023","Wed Jul 12 14:52:46 GMT 2023","98150","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:43:43 GMT 2023","Wed Jul 12 14:44:08 GMT 2023","25625","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_08_UnAuth | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of English language",""
"failed","Wed Jul 12 14:54:20 GMT 2023","Wed Jul 12 14:55:06 GMT 2023","45876","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:33:54 GMT 2023","Wed Jul 12 14:34:51 GMT 2023","57334","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_UnAuth | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of English language",""
"skipped","Wed Jul 12 15:13:26 GMT 2023","Wed Jul 12 15:13:26 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_08_Auth | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:33:22 GMT 2023","Wed Jul 12 14:33:53 GMT 2023","31842","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_UnReg | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of English language",""
"skipped","Wed Jul 12 15:13:26 GMT 2023","Wed Jul 12 15:13:26 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_07_Auth | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of العَرَبِيَّة language",""
"passed","Wed Jul 12 14:48:39 GMT 2023","Wed Jul 12 14:50:26 GMT 2023","106693","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.05_09_Auth | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of English language",""
"passed","Wed Jul 12 14:26:59 GMT 2023","Wed Jul 12 14:27:22 GMT 2023","22623","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnReg | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"broken","Wed Jul 12 15:13:05 GMT 2023","Wed Jul 12 15:13:26 GMT 2023","20417","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_Auth | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:28:10 GMT 2023","Wed Jul 12 14:28:58 GMT 2023","47764","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"skipped","Wed Jul 12 15:13:26 GMT 2023","Wed Jul 12 15:13:26 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_08_UnAuth | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:27:22 GMT 2023","Wed Jul 12 14:28:10 GMT 2023","48382","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"failed","Wed Jul 12 14:31:34 GMT 2023","Wed Jul 12 14:32:27 GMT 2023","53321","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnAuth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"skipped","Wed Jul 12 15:13:26 GMT 2023","Wed Jul 12 15:13:26 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_UnReg | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of العَرَبِيَّة language",""
"skipped","Wed Jul 12 15:13:26 GMT 2023","Wed Jul 12 15:13:26 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_UnAuth | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of العَرَبِيَّة language",""
"passed","Wed Jul 12 14:31:06 GMT 2023","Wed Jul 12 14:31:34 GMT 2023","27555","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_UnReg | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"failed","Wed Jul 12 14:40:59 GMT 2023","Wed Jul 12 14:42:39 GMT 2023","99926","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_07_Auth | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of English language",""
"skipped","Wed Jul 12 15:13:26 GMT 2023","Wed Jul 12 15:13:26 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_Auth | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:38:35 GMT 2023","Wed Jul 12 14:39:24 GMT 2023","48325","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_07_UnReg | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of English language",""
"failed","Wed Jul 12 14:58:32 GMT 2023","Wed Jul 12 14:59:27 GMT 2023","54645","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnReg | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of العَرَبِيَّة language",""
"passed","Wed Jul 12 14:26:08 GMT 2023","Wed Jul 12 14:26:59 GMT 2023","50705","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"passed","Wed Jul 12 14:42:39 GMT 2023","Wed Jul 12 14:43:42 GMT 2023","63428","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_08_UnReg | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of English language",""
"failed","Wed Jul 12 14:56:49 GMT 2023","Wed Jul 12 14:58:32 GMT 2023","102844","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_Auth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:55:06 GMT 2023","Wed Jul 12 14:56:49 GMT 2023","102446","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_02_UnAuth | Education > Menu Item [Position Trading] > Test button [Trade] in the header of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:50:27 GMT 2023","Wed Jul 12 14:51:08 GMT 2023","41601","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:34:51 GMT 2023","Wed Jul 12 14:35:50 GMT 2023","59064","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_Auth | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of English language",""
"passed","Wed Jul 12 14:24:48 GMT 2023","Wed Jul 12 14:25:20 GMT 2023","31983","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnReg | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Wed Jul 12 15:01:26 GMT 2023","Wed Jul 12 15:03:36 GMT 2023","130856","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_Auth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of العَرَبِيَّة language",""
"skipped","Wed Jul 12 15:13:26 GMT 2023","Wed Jul 12 15:13:26 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_07_UnAuth | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:52:47 GMT 2023","Wed Jul 12 14:54:20 GMT 2023","93179","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_Auth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:32:28 GMT 2023","Wed Jul 12 14:33:22 GMT 2023","54013","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_04_Auth | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"failed","Wed Jul 12 14:39:24 GMT 2023","Wed Jul 12 14:40:58 GMT 2023","94725","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_07_UnAuth | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of English language",""
"failed","Wed Jul 12 14:29:24 GMT 2023","Wed Jul 12 14:30:15 GMT 2023","50357","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnAuth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"failed","Wed Jul 12 14:59:27 GMT 2023","Wed Jul 12 15:01:25 GMT 2023","118211","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_UnAuth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of العَرَبِيَّة language",""
"skipped","Wed Jul 12 15:13:26 GMT 2023","Wed Jul 12 15:13:26 GMT 2023","0","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.05_09_Auth | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:37:35 GMT 2023","Wed Jul 12 14:38:35 GMT 2023","60485","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_06_Auth | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of English language",""
"skipped","Wed Jul 12 15:13:26 GMT 2023","Wed Jul 12 15:13:26 GMT 2023","1","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.05_09_UnReg | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of العَرَبِيَّة language",""
"failed","Wed Jul 12 14:30:15 GMT 2023","Wed Jul 12 14:31:06 GMT 2023","51633","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_03_Auth | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"passed","Wed Jul 12 14:45:45 GMT 2023","Wed Jul 12 14:46:46 GMT 2023","61089","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.05_09_UnReg | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of English language",""
"failed","Wed Jul 12 14:25:20 GMT 2023","Wed Jul 12 14:26:08 GMT 2023","47703","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_01_UnAuth | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"failed","Wed Jul 12 15:10:35 GMT 2023","Wed Jul 12 15:13:05 GMT 2023","150006","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_05_UnAuth | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of العَرَبِيَّة language",""
"passed","Wed Jul 12 14:46:47 GMT 2023","Wed Jul 12 14:48:39 GMT 2023","112586","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.05_09_UnAuth | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of English language",""
"skipped","Wed Jul 12 15:13:26 GMT 2023","Wed Jul 12 15:13:26 GMT 2023","1","","Education > Menu Item [Position Trading]in All Role","","","","TC_11.03.04_08_UnReg | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of العَرَبِيَّة language",""
