"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 26 18:53:14 GMT 2023","Mon Jun 26 18:53:23 GMT 2023","8569","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_07 | Education > Menu Item [Swing Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today""",""
"passed","Mon Jun 26 18:51:54 GMT 2023","Mon Jun 26 18:52:25 GMT 2023","31186","","Education > Menu Item [Position Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of English language",""
"failed","Mon Jun 26 18:47:25 GMT 2023","Mon Jun 26 18:47:48 GMT 2023","23759","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_08 | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of Español language",""
"passed","Mon Jun 26 18:52:35 GMT 2023","Mon Jun 26 18:52:40 GMT 2023","5094","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
"passed","Mon Jun 26 18:48:37 GMT 2023","Mon Jun 26 18:49:01 GMT 2023","23875","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"failed","Mon Jun 26 18:45:53 GMT 2023","Mon Jun 26 18:46:14 GMT 2023","21218","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Español language",""
"passed","Mon Jun 26 18:49:01 GMT 2023","Mon Jun 26 18:49:25 GMT 2023","24444","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of English language",""
"failed","Mon Jun 26 18:44:44 GMT 2023","Mon Jun 26 18:45:11 GMT 2023","26448","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Español language",""
"passed","Mon Jun 26 18:52:40 GMT 2023","Mon Jun 26 18:52:46 GMT 2023","5950","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_03 | Education > Menu Item [Swing Trading] > Test button [Start Trading] in Main banner",""
"failed","Mon Jun 26 18:45:32 GMT 2023","Mon Jun 26 18:45:53 GMT 2023","20695","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner of Español language",""
"failed","Mon Jun 26 18:50:47 GMT 2023","Mon Jun 26 18:51:20 GMT 2023","33003","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of English language",""
"failed","Mon Jun 26 18:46:14 GMT 2023","Mon Jun 26 18:46:37 GMT 2023","22931","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of Español language",""
"failed","Mon Jun 26 18:47:48 GMT 2023","Mon Jun 26 18:48:12 GMT 2023","24007","","Education > Menu Item [Position Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Position Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" of Español language",""
"passed","Mon Jun 26 18:48:12 GMT 2023","Mon Jun 26 18:48:37 GMT 2023","24398","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of English language",""
"passed","Mon Jun 26 18:53:06 GMT 2023","Mon Jun 26 18:53:14 GMT 2023","8062","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"failed","Mon Jun 26 18:49:50 GMT 2023","Mon Jun 26 18:50:17 GMT 2023","27355","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of English language",""
"passed","Mon Jun 26 18:51:20 GMT 2023","Mon Jun 26 18:51:54 GMT 2023","33556","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_08 | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of English language",""
"passed","Mon Jun 26 18:52:29 GMT 2023","Mon Jun 26 18:52:35 GMT 2023","6040","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"failed","Mon Jun 26 18:46:37 GMT 2023","Mon Jun 26 18:47:00 GMT 2023","22880","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of Español language",""
"failed","Mon Jun 26 18:52:53 GMT 2023","Mon Jun 26 18:53:06 GMT 2023","13587","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
"passed","Mon Jun 26 18:53:23 GMT 2023","Mon Jun 26 18:53:31 GMT 2023","7965","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"passed","Mon Jun 26 18:49:25 GMT 2023","Mon Jun 26 18:49:50 GMT 2023","24162","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of English language",""
"failed","Mon Jun 26 18:47:00 GMT 2023","Mon Jun 26 18:47:24 GMT 2023","24166","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of Español language",""
"passed","Mon Jun 26 18:53:31 GMT 2023","Mon Jun 26 18:53:40 GMT 2023","9018","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"failed","Mon Jun 26 18:45:11 GMT 2023","Mon Jun 26 18:45:32 GMT 2023","21540","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header of Español language",""
"passed","Mon Jun 26 18:50:17 GMT 2023","Mon Jun 26 18:50:47 GMT 2023","29564","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of English language",""
"passed","Mon Jun 26 18:52:46 GMT 2023","Mon Jun 26 18:52:53 GMT 2023","6399","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
