"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 25 20:59:15 GMT 2023","Sun Jun 25 20:59:20 GMT 2023","4824","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"failed","Sun Jun 25 20:57:46 GMT 2023","Sun Jun 25 20:58:11 GMT 2023","25059","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" of English language",""
"failed","Sun Jun 25 20:53:56 GMT 2023","Sun Jun 25 20:54:16 GMT 2023","19233","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner of Español language",""
"failed","Sun Jun 25 20:54:35 GMT 2023","Sun Jun 25 20:54:54 GMT 2023","19305","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  of Español language",""
"failed","Sun Jun 25 20:55:14 GMT 2023","Sun Jun 25 20:55:34 GMT 2023","20412","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_08 | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of Español language",""
"passed","Sun Jun 25 20:58:11 GMT 2023","Sun Jun 25 20:58:36 GMT 2023","24942","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_08 | Education > Menu Item [Position Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" of English language",""
"passed","Sun Jun 25 20:59:31 GMT 2023","Sun Jun 25 20:59:37 GMT 2023","5795","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"passed","Sun Jun 25 20:56:11 GMT 2023","Sun Jun 25 20:56:27 GMT 2023","16342","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header of English language",""
"failed","Sun Jun 25 20:54:16 GMT 2023","Sun Jun 25 20:54:34 GMT 2023","18727","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" of Español language",""
"passed","Sun Jun 25 20:59:11 GMT 2023","Sun Jun 25 20:59:15 GMT 2023","4447","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_03 | Education > Menu Item [Swing Trading] > Test button [Start Trading] in Main banner",""
