"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 14 17:12:56 GMT 2023","Wed Jun 14 17:13:04 GMT 2023","7392","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_07 | Education > Menu Item [Swing Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today""",""
"passed","Wed Jun 14 17:12:19 GMT 2023","Wed Jun 14 17:12:25 GMT 2023","5686","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"passed","Wed Jun 14 17:12:41 GMT 2023","Wed Jun 14 17:12:46 GMT 2023","5572","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_05 | Educations > Menu item [Swing trading] > Test buttons [Trade] on Widget ""Most traded""",""
"passed","Wed Jun 14 17:13:04 GMT 2023","Wed Jun 14 17:13:12 GMT 2023","7833","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_08 | Education > Menu Item [Swing Trading] > Test button [Explore Web Platform] in the block ""Sign up and trade smart today""",""
"passed","Wed Jun 14 17:13:12 GMT 2023","Wed Jun 14 17:13:19 GMT 2023","7782","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_09 | Education > Menu Item [Swing Trading] > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?""",""
"passed","Wed Jun 14 17:12:30 GMT 2023","Wed Jun 14 17:12:35 GMT 2023","5119","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_03 | Education > Menu Item [Swing Trading] > Test button [Start Trading] in Main banner",""
"passed","Wed Jun 14 17:11:38 GMT 2023","Wed Jun 14 17:11:51 GMT 2023","13148","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header",""
"passed","Wed Jun 14 17:11:51 GMT 2023","Wed Jun 14 17:12:04 GMT 2023","12978","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner",""
"passed","Wed Jun 14 17:12:05 GMT 2023","Wed Jun 14 17:12:16 GMT 2023","11739","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner",""
"passed","Wed Jun 14 17:11:23 GMT 2023","Wed Jun 14 17:11:38 GMT 2023","14970","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header",""
"passed","Wed Jun 14 17:12:35 GMT 2023","Wed Jun 14 17:12:41 GMT 2023","5736","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_04 | Education > Menu Item [Swing Trading] > Test button [Try Demo] in Main banner",""
"passed","Wed Jun 14 17:12:47 GMT 2023","Wed Jun 14 17:12:56 GMT 2023","9831","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_06 | Education > Menu Item [Swing Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today""",""
"passed","Wed Jun 14 17:12:25 GMT 2023","Wed Jun 14 17:12:30 GMT 2023","5048","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_02 | Education > Menu Item [Swing Trading] > Test button [Sign up] in the header",""
